-13.267 0.0011707 0.064119 0.12614 0.0019497 0.44768 0.01177 0.0045854 -53.476 0.025758 0.011517 0.017524 -2.1452 0.40023 485.36 45.193 48.293
-15.688 0.0015368 0.16874 0.19321 0.0033508 0.31731 0.014565 0.0079855 -48.301 0.0097057 0.015509 0.012949 1.531 0.2744 593.47 63.961 37.846
-15.477 0.0018596 0.0021326 0.12496 0.0032024 0.49926 0.011175 0.0043592 -50.287 0.014916 0.0045928 0.01989 -5.0479 0.25082 411.07 67.161 29.317
-19.993 0.0014092 0.12959 0.27731 0.0010833 0.076267 0.0053866 0.0062631 -47.199 0.026525 0.00056684 0.019201 -3.6967 0.39278 335.95 33.784 46.287
-13.577 0.0010935 0.016641 0.22899 0.0010015 0.014407 0.017844 0.003635 -49.955 0.055366 0.002992 0.018612 -5.1422 0.33294 301.71 48.594 37.507
-18.784 0.0015983 0.078532 0.35449 0.0042802 0.12221 0.016842 0.0060377 -47.462 0.0038888 0.00070698 0.018497 -6.0578 0.42428 337.12 55.154 52.026
-17.82 0.0017579 0.16664 0.20219 0.0017239 0.057082 0.011679 0.0065287 -35.641 0.022151 0.0088101 0.019517 -3.7929 0.22423 582.91 72.651 16.261
-13.537 0.0018478 0.067386 0.056375 0.00088787 0.37134 0.015763 0.0019974 -54.99 0.054855 0.0078373 0.015535 0.75177 0.31377 442.39 60.716 38.571
-22.779 0.0012636 0.0075065 0.45251 0.0038201 0.46014 0.018008 0.0074118 -54.235 0.058609 0.048603 0.019808 -1.7666 0.21292 534.51 59.914 22.149
-19.51 0.0019897 0.056535 0.23504 0.0010743 0.37084 0.0058587 0.0056326 -51.559 0.0078642 0.035592 0.016486 -4.9728 0.40244 248.85 43.217 41.986
-17.214 0.0018948 0.044553 0.08304 9.8317e-05 0.072211 0.0071744 0.0051178 -50.732 0.012313 0.021405 0.017769 -5.3627 0.22431 254.45 55.245 28.196
-16.736 0.001934 0.1594 0.36112 0.0051707 0.17561 0.015566 0.0035653 -49.818 0.053459 0.022198 0.017712 2.4629 0.37026 548.36 68.571 47.095
-13.439 0.0014772 0.052207 0.43304 0.0048386 0.44022 0.0062336 0.0067525 -51.278 0.0017675 0.012312 0.015622 2.026 0.3509 448.97 51.961 46.727
-16.667 0.0018204 0.19888 0.49514 0.00031609 0.15161 0.0017919 0.007432 -50.003 0.011338 0.03608 0.018158 -2.0272 0.4095 567.98 43.75 48.565
-18.664 0.0012142 0.020499 0.13751 0.00072269 0.52407 0.01487 0.0058323 -54.525 0.012274 0.037678 0.017333 -5.9153 0.35641 322.94 52.596 32.508
-16.479 0.0016052 0.050674 0.19138 0.00073002 0.47165 0.006406 0.0048574 -53.711 0.027554 0.039849 0.019483 -1.1531 0.34607 435.24 66.051 33.812
-13.904 0.0018841 0.10189 0.20368 0.0031343 0.35709 0.017276 0.003933 -53.759 0.0074747 0.037016 0.016324 2.6107 0.39972 319.51 45.25 51.82
-21.483 0.0015931 0.10207 0.0048233 0.00016648 0.090286 0.0066544 0.0021783 -44.822 0.00074185 0.004317 0.018795 -6.3265 0.40943 162.39 19.698 48.115
-17.297 0.00195 0.19836 0.081665 0.0019315 0.61272 0.019723 0.0072674 -50.856 0.035131 0.0085316 0.018751 1.8531 0.20145 417.59 53.873 30.42
-13.158 0.0017525 0.13556 0.18592 0.0016522 0.20373 0.011912 0.0046127 -47.337 0.045295 0.011091 0.015237 -6.7361 0.44103 365.14 64.764 40.443
-15.999 0.0019594 0.015219 0.14996 0.00073524 0.19821 0.019904 0.0051554 -42.045 0.018728 0.014954 0.013153 -1.2137 0.29229 200.1 31.773 32.514
-14.279 0.0016459 0.14849 0.40108 0.0058665 0.60347 0.0105 0.0061493 -53.484 0.05563 0.015918 0.019008 -5.8823 0.21983 405.25 55.427 24.598
-22.673 0.0018381 0.075724 0.24952 0.00109 0.31831 0.0046362 0.0045699 -53.593 0.013535 0.04055 0.019963 2.9687 0.23452 431.62 62.25 22.191
-18.185 0.0011024 0.15023 0.47045 0.001314 0.44868 0.011369 0.0074247 -54.03 0.03681 0.017491 0.014419 -2.0247 0.41715 394.16 57.428 49.175
-15.081 0.0019658 0.12982 0.0043787 0.0027486 0.18821 0.0013876 0.0026097 -52.052 0.013513 0.0078266 0.014323 -1.6573 0.38436 289.22 43.614 52.918
-21.348 0.0018931 0.15088 0.12254 0.0012341 0.27701 0.0081014 0.0041983 -53.551 0.046479 0.03016 0.019581 -4.7203 0.26816 444.67 55.662 23.322
-15.331 0.0016116 0.087912 0.15849 0.002536 0.29269 0.0065184 0.0040198 -49.385 0.055561 0.0017122 0.01135 -6.7747 0.22629 420.33 48.183 24.367
-20.135 0.0016744 0.18702 0.32851 0.0028817 0.11233 0.018575 0.0065369 -47.951 0.019113 0.0044119 0.012713 1.5855 0.34311 328.45 50.35 49.672
-17.287 0.0015153 0.11694 0.34571 0.0037763 0.18009 0.016434 0.0052397 -54.241 0.009744 0.029958 0.016722 -0.21993 0.44913 202.26 44.729 53.427
-16.064 0.001739 0.18223 0.33159 0.0046905 0.39853 0.014489 0.0032359 -54.57 0.051485 0.00095074 0.019893 -4.1389 0.42022 514.05 55.192 52.066
-14.739 0.0013085 0.14691 0.31976 0.0037161 0.43945 0.016147 0.0053324 -54.929 0.041612 0.036438 0.012081 -5.0022 0.2214 534.34 71.729 26.534
-14.985 0.001522 0.048734 0.20643 0.0037532 0.25297 0.011822 0.0055953 -50.883 0.038647 0.0073697 0.016904 -3.3848 0.30297 247.93 58.601 34.061
-17.437 0.0016246 0.16781 0.47902 0.0024159 0.18075 0.014021 0.0070414 -52.548 0.0041156 0.023568 0.015624 -6.594 0.33552 475.51 71.924 37.927
-17.331 0.0010623 0.188 0.28447 0.0053321 0.39809 0.0018948 0.0046464 -54.92 0.020184 0.030693 0.016481 -6.0539 0.30034 441.33 68.319 23.045
-19.604 0.0019732 0.044949 0.21804 0.0024941 0.20679 0.015202 0.0022329 -51.726 0.046353 0.03472 0.017764 -1.9589 0.32145 435.35 62.95 33.707
-14.575 0.0018003 0.0085941 0.41449 0.0029661 0.086531 0.0011122 0.0040091 -53.257 0.03913 0.023726 0.016915 1.0479 0.29899 440.17 66.193 33.841
-19.68 0.0019323 0.13731 0.35717 0.0035656 0.069679 0.015329 0.0011174 -48.151 0.059144 0.00039269 0.018395 -0.20021 0.29529 575.35 39.535 34.365
-22.117 0.0014821 0.13778 0.16423 0.0023335 0.05137 0.0038448 0.0025039 -47.555 0.013603 0.0059966 0.016638 0.91815 0.38602 490.66 53.339 46.089
-21.417 0.001823 0.09531 0.23576 0.0043427 0.67269 0.016209 0.005919 -54.842 0.0061466 0.031236 0.016548 0.038475 0.24122 475.04 61.475 31.099
-14.002 0.0014751 0.050985 0.25882 0.002535 0.17275 0.017242 0.0060527 -51.188 0.0006641 0.023734 0.016115 1.0195 0.35009 374 63.223 45.453
-18.796 0.0016001 0.056949 0.30937 1.4778e-05 0.076009 0.0082622 0.0069369 -43.472 0.021461 0.0029738 0.019004 -3.8926 0.33259 419.38 50.859 37.222
-21.77 0.0014207 0.12797 0.13146 0.00093567 0.077434 0.011085 0.0073743 -36.4 0.04716 0.0017089 0.017003 -3.2777 0.28465 519.19 52.426 28.62
-15.126 0.0012404 0.051747 0.33542 0.0016839 0.20948 0.0035656 0.006899 -53.552 0.041322 0.014077 0.017465 1.7134 0.25784 388.22 57.628 32.546
-16.202 0.0014879 0.19417 0.2326 0.00065355 0.14946 0.016206 0.0064463 -50.423 0.034646 0.038374 0.016488 2.8754 0.3351 290.07 57.49 39.316
-14.606 0.0013337 0.092883 0.40142 0.0039786 0.077497 0.0084306 0.0073772 -51.468 0.013615 0.016063 0.019524 -5.5687 0.36178 543.16 54.3 46.703
-14.257 0.0017222 0.13729 0.47292 0.00099913 0.21964 0.0097798 0.0064638 -52.663 0.038193 0.058373 0.019262 -5.6435 0.39611 448.98 72.441 33.876
-17.688 0.0018676 0.097757 0.30638 0.0042796 0.4048 0.0040749 0.0045703 -54.462 0.039075 0.031472 0.018096 1.8682 0.30138 288.6 40.117 39.812
-14.914 0.0011873 0.13205 0.047447 0.0014111 0.039398 0.014971 0.0018615 -43.219 0.043499 0.0037549 0.017732 -6.5872 0.29916 579.96 63.565 31.922
-17.675 0.0018384 0.087439 0.064076 0.00061757 0.13702 0.012965 0.0041716 -40.787 0.00031902 0.011255 0.0086933 -6.2079 0.32322 253.27 41.845 35.47
-16.483 0.0011827 0.0026003 0.17084 0.0026927 0.43349 0.0013018 0.0058676 -53.888 0.050213 0.0044889 0.018646 -1.8742 0.42694 319.76 50.731 50.272
-16.644 0.0018728 0.072866 0.067109 0.0018475 0.20534 0.014797 0.00030647 -43.267 0.033703 0.024189 0.013493 -6.5999 0.37716 447.04 50.524 40.295
-20.309 0.0019847 0.15681 0.31366 0.0028664 0.20285 0.013615 0.002824 -54.962 0.053684 0.015555 0.019008 0.52344 0.35009 434.36 44.123 40.303
-14.147 0.0016276 0.16531 0.066771 0.001663 0.31253 0.0013417 0.006972 -48.615 0.056762 0.014368 0.015476 1.4259 0.34172 277.85 62.461 30.217
-17.049 0.0019563 0.028588 0.06238 0.00023401 0.61121 0.011548 0.0069016 -50.411 0.04291 0.011814 0.013788 -0.91538 0.37944 356.1 56.323 48.281
-18.557 0.0010418 0.19058 0.27855 0.001286 0.016062 0.012462 0.0044047 -46.911 0.021663 0.0029219 0.013672 0.23761 0.37285 561.07 57.006 45.434
-13.363 0.0015503 0.14327 0.36598 0.0049054 0.20632 0.0081571 0.0031474 -54.193 0.058555 0.017212 0.018978 1.6561 0.32661 487.08 58.006 40.298
-17.226 0.0015202 0.1211 0.18798 0.0020585 0.41836 0.0056244 0.0053332 -49.575 0.05859 0.038001 0.011582 -6.6499 0.41298 437.23 72.018 32.581
-14.147 0.0017148 0.15671 0.3522 0.00049983 0.098555 0.0085028 0.0059965 -52.619 0.056212 0.052684 0.016636 -4.6096 0.27846 270.37 41.56 28.104
-22.545 0.0015485 0.13691 0.29087 0.00061925 0.42685 0.019021 0.00581 -54.466 0.021832 0.037136 0.014875 -5.3897 0.28462 436.29 61.584 29.764
-16.157 0.0019065 0.18373 0.10115 0.003063 0.11516 0.013082 0.0031731 -53.362 0.014062 0.02514 0.011611 -1.6486 0.25493 345.82 68.857 33.738
-14.298 0.0016437 0.11048 0.34551 0.0037683 0.20137 0.017367 0.0060034 -52.748 0.018892 0.011365 0.013245 -5.2532 0.31838 368.25 52.381 44.24
-18.067 0.0016496 0.19377 0.069004 0.00041609 0.12481 0.014795 0.0042358 -52.072 0.010859 0.0090128 0.017701 1.0413 0.35684 457.17 37.543 51.017
-20.41 0.0019721 0.040111 0.34369 0.0023049 0.22113 0.018756 0.0062775 -54.543 0.0071707 0.040046 0.012017 1.7341 0.23004 358.53 71.504 29.544
-19.539 0.001694 0.11259 0.20306 0.0032958 0.0057052 0.0068264 0.0041723 -48.353 0.018439 0.00074382 0.016151 -1.7218 0.36847 198.38 54.425 51.282
-14.288 0.0016007 0.18376 0.24018 0.0048805 0.27919 0.018953 0.0061706 -44.678 0.029581 0.00070202 0.012609 -3.7943 0.31142 446.48 69.804 39.506
-20.975 0.0013103 0.1204 0.095891 0.0024293 0.34575 0.017386 0.0042839 -51.473 0.0075722 0.0083917 0.016758 -6.9902 0.2867 436.63 64.833 30.622
-17.035 0.0011449 0.18973 0.35513 0.00076097 0.031248 0.0016097 0.0069038 -51.178 0.051704 0.0078795 0.010139 -3.1156 0.22727 473.79 66.37 28.183
-15.122 0.0019486 0.10622 0.13476 0.0020531 0.61317 0.0086586 0.0053032 -51.114 0.015141 0.019577 0.019051 0.41851 0.36555 576.66 71.327 43.265
-15.466 0.0016573 0.11153 0.4332 0.0021749 0.31253 0.016996 0.0055479 -54.023 0.05696 0.023277 0.016967 1.0452 0.24641 397.18 54.804 31.944
-13.953 0.0017928 0.11667 0.099997 0.0013558 0.39371 0.01735 0.0044792 -50.147 0.02867 0.0094981 0.018116 -5.7022 0.3623 362.1 65.345 42.873
-20.406 0.0017623 0.18352 0.31237 0.0022445 0.42208 0.012484 0.0037887 -51.213 0.044524 0.0072185 0.019189 -2.7458 0.38192 526.33 70.399 39.738
-14.524 0.0015692 0.11578 0.37153 0.00091895 0.20712 0.019525 0.0031508 -53.233 0.04129 0.019241 0.018505 -0.57984 0.43168 395.06 47.394 54.816
-15.282 0.0019345 0.13506 0.41912 0.0032648 0.030766 0.0079782 0.0072048 -49.68 0.036356 0.051886 0.017049 -2.4176 0.34932 460.42 70.633 38.607
-21.01 0.0017888 0.16583 0.21311 0.0020903 0.16934 0.004404 0.0036463 -47.582 0.043179 0.0064503 0.012835 -1.6358 0.25797 237.9 32.451 28.84
-17.423 0.001541 0.16839 0.17136 0.00033112 0.17225 0.0082677 0.0055495 -48.712 0.00026769 0.024795 0.011679 -3.9301 0.31368 383.61 48.385 32.442
-17.51 0.0017486 0.19878 0.45321 0.0021845 0.37606 0.019673 0.0058012 -53.811 0.054122 0.0097417 0.019771 0.44989 0.3817 372.42 53.19 49.664
-14.784 0.0019239 0.10778 0.31543 1.8278e-05 0.23833 0.0077889 0.0072151 -46.628 0.0095831 0.033527 0.01888 -6.3118 0.41669 467.43 68.259 39.356
-15.182 0.0014967 0.19753 0.13808 0.0012559 0.39735 0.016395 0.0055904 -49.008 0.043378 0.025631 0.017789 -1.7323 0.38753 562.93 65.282 40.33
-17.946 0.0017974 0.12016 0.1605 0.0020588 0.18255 0.019796 0.0035634 -40.541 0.033261 0.020491 0.013469 2.2952 0.36538 561.96 50.11 46.03
